"UniqueSite","Site_Lat","Site_Long","Year","Targeted.biomass","PA_tp","Atoll","DepthCategory","CleanHabitat","Protection","CensusMethod","Total.sampling.Area","gravtot_500km","MPAage","NTZarea","Regional_population_growth","Ocean_prod","Climate_stress","HDI","Larger_pop_size","spatialcatch_tkm2","Larger_2","SocialSIte4km"
5513,-18.62883333,147.0272222,2010,358.9720953,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.931297966,0,0,13.01689295,707.6304743,0.444153857,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_11"
5514,-18.62883333,147.0272222,2010,133.7612849,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.931297966,0,0,13.01689295,707.6304743,0.444153857,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_11"
5515,0.4967,73.5573,2013,269.7973612,0,1,"4-10m","Slope","Restricted","Standard belt transect",1000,6.610419215,0,0,10.5456264,312.3022428,0.74361369,0.779,325694,6.48546513306168,"Maldives","Nick_Graham_12"
5516,0.73005,73.44051667,2013,256.3460725,0,1,"4-10m","Slope","Restricted","Standard belt transect",1000,12.0971177,0,0,8.619393172,313.6248922,0.748446478,0.779,325694,6.48546513306168,"Maldives","Nick_Graham_13"
5517,0.658366667,73.44403333,2013,376.3676281,0,1,"4-10m","Slope","Restricted","Standard belt transect",1000,11.75488018,0,0,8.619393172,313.1807412,0.74615265,0.779,325694,6.48546513306168,"Maldives","Nick_Graham_14"
5518,0.716783333,73.44513333,2013,348.0424031,0,1,"4-10m","Slope","Restricted","Standard belt transect",1000,11.99197547,0,0,8.619393172,313.6248922,0.748446478,0.779,325694,6.48546513306168,"Maldives","Nick_Graham_13"
5519,0.464966667,73.56936667,2013,960.5863379,1,1,"4-10m","Slope","Restricted","Standard belt transect",1000,5.700255219,0,0,10.5456264,311.9725695,0.743632093,0.779,325694,6.48546513306168,"Maldives","Nick_Graham_8"
5520,0.5942,73.50953333,2013,154.981719,1,1,"4-10m","Slope","Restricted","Standard belt transect",1000,7.487408986,0,0,10.5456264,313.5428125,0.745767218,0.779,325694,6.48546513306168,"Maldives","Nick_Graham_15"
5524,-4.669121,55.400252,2011,885.2356511,0,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,318.3784131,0,0,11.98674124,413.3429343,0.601655438,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_16"
5528,-4.710589,55.52704,2011,179.8790104,0,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,779.2821799,0,0,11.98674124,414.1130116,0.602825057,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_17"
5532,-4.634994,55.376116,2011,542.5211614,1,0,"4-10m","Slope","UnfishedLow","Point intercept",1231.50432,184.7069357,32,0.86,11.98674124,411.9102071,0.601228798,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_18"
5536,-4.659828,55.360993,2011,411.2481113,0,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,111.3714707,0,0,11.98674124,411.9102071,0.601228798,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_18"
5540,-4.734961,55.528958,2011,314.3047054,0,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,1741.976951,0,0,11.98674124,414.1130116,0.602825057,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_17"
5544,-4.562673,55.436906,2011,548.374888,0,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,1333.531162,0,0,11.98674124,411.331944,0.605931825,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_19"
5548,-4.684675,55.434722,2011,214.0927699,0,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,579.286973,0,0,11.98674124,412.5994128,0.601882982,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_20"
5552,-4.703574,55.528198,2011,460.8281478,0,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,893.5157584,0,0,11.98674124,414.1130116,0.602825057,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_17"
5556,-4.614482,55.41627,2011,185.2596665,0,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,2111.689156,0,0,11.98674124,411.4858397,0.602815949,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_21"
5557,0.63665,73.45341667,2013,326.2849991,1,1,"4-10m","Slope","Restricted","Standard belt transect",1000,13.77087986,0,0,9.663948666,313.0387108,0.744655428,0.779,325694,6.48546513306168,"Maldives","Nick_Graham_3"
5558,-5.343533,71.980133,2010,34.54311204,0,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,322.4833465,0.713630016,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_22"
5559,-5.343533,71.980133,2010,4960.007782,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,322.4833465,0.713630016,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_22"
5560,-5.343533,71.980133,2010,53.57101335,0,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,322.4833465,0.713630016,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_22"
5561,-5.343533,71.980133,2010,21050.91433,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,322.4833465,0.713630016,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_22"
5562,-5.343533,71.980133,2010,41.56640721,1,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,322.4833465,0.713630016,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_22"
5563,-5.343533,71.980133,2010,5319.135871,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,322.4833465,0.713630016,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_22"
5564,-5.39535,71.750467,2010,4755.319864,1,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.5577416,0.714356874,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_23"
5565,-5.39535,71.750467,2010,7731.301841,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.5577416,0.714356874,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_23"
5566,-5.246367,71.77082,2012,2465.507877,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,304.5125024,0.706089571,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_24"
5567,-5.4267,71.74855,2010,9407.073849,1,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.5577416,0.714356874,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_23"
5568,-5.4267,71.74855,2010,4426.957818,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.5577416,0.714356874,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_23"
5569,-5.4267,71.74855,2010,512.1408218,1,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.5577416,0.714356874,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_23"
5570,-5.4267,71.74855,2010,5092.079485,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.5577416,0.714356874,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_23"
5574,-4.350873,55.701522,2011,89.36941872,0,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,72.37619065,0,0,11.98674124,398.3651568,0.61626772,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_25"
5578,-4.315847,55.756687,2011,49.3643489,0,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,100.1081324,0,0,11.98674124,396.0058626,0.617194579,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_26"
5582,-4.313662,55.678717,2011,574.7201608,1,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,110.9472902,0,0,11.98674124,396.8911311,0.61592939,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_1"
5586,-4.290079,55.707504,2011,666.2252631,0,0,"4-10m","Slope","UnfishedLow","Point intercept",1231.50432,212.9847006,29,10.8,11.98674124,398.6432562,0.617918675,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_27"
5590,-4.333943,55.692044,2011,420.4856332,0,0,"4-10m","Slope","Restricted","Point intercept",1231.50432,168.0552904,0,0,11.98674124,398.3651568,0.61626772,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_25"
5594,-4.303653,55.746546,2011,329.049516,1,0,"4-10m","Slope","UnfishedLow","Point intercept",1231.50432,175.6267238,29,10.8,11.98674124,396.0058626,0.617194579,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_26"
5595,-18.49158333,146.8794444,2011,461.7990136,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,3.690905521,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5596,-18.49158333,146.8794444,2011,188.927113,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.690905521,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5597,-18.49158333,146.8794444,2011,202.526575,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.690905521,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5598,-18.49025,146.8816111,2011,243.8552756,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,3.690905521,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5599,-18.49025,146.8816111,2011,63.14636096,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.690905521,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5600,-18.49025,146.8816111,2011,691.8804831,1,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.690905521,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5601,-18.48833333,146.8825278,2011,1172.246468,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,3.690905521,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5602,-18.48833333,146.8825278,2011,132.4108376,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.690905521,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5603,-18.48833333,146.8825278,2011,607.0076198,1,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.690905521,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5604,-18.47230556,146.8766944,2011,725.3914119,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,3.588170823,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5605,-18.47230556,146.8766944,2011,324.0267471,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.588170823,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5606,-18.47230556,146.8766944,2011,362.2550362,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.588170823,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5607,-18.47391667,146.8792222,2011,348.6977981,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,3.588170823,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5608,-18.47391667,146.8792222,2011,135.3157924,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.588170823,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5609,-18.47391667,146.8792222,2011,276.9292549,1,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.588170823,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5610,-18.47469444,146.8800833,2011,713.3047619,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,3.588170823,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5611,-18.47469444,146.8800833,2011,373.359745,1,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.588170823,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5612,-18.47469444,146.8800833,2011,267.4669079,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.588170823,0,0,13.01731208,690.956196,0.449208614,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_28"
5613,-5.313383,72.227517,2010,1395.967225,1,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.9160398,0.718806132,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_29"
5614,-5.313383,72.227517,2010,597.3991252,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.9160398,0.718806132,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_29"
5615,-5.313383,72.227517,2010,2179.740196,1,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.9160398,0.718806132,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_29"
5616,-5.313383,72.227517,2010,939.0293379,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.9160398,0.718806132,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_29"
5617,-5.339467,72.213783,2010,1709.418339,1,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.9160398,0.718806132,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_29"
5618,-5.339467,72.213783,2010,1193.562095,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,323.9160398,0.718806132,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_29"
5619,-5.348933,72.267783,2010,144.8320195,0,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,321.3578292,0.721126471,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_30"
5620,-5.348933,72.267783,2010,3515.306832,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,321.3578292,0.721126471,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_30"
5621,-5.335383,72.278967,2010,555.0957011,1,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,321.3578292,0.721126471,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_30"
5622,-5.335383,72.278967,2010,1175.380404,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,321.3578292,0.721126471,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_30"
5623,-5.353767,72.244117,2010,63.35454284,0,1,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,328.0844474,0.719522031,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_31"
5624,-5.353767,72.244117,2010,9237.70902,1,1,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,0,0,640000,0,328.0844474,0.719522031,0.956,0,0.125830288556754,"British Indian Ocean Territory","Nick_Graham_31"
5628,-4.609864,55.496361,2011,469.3563997,0,0,"4-10m","Slope","UnfishedLow","Point intercept",2463.00864,40.36005257,35,10,11.98674124,412.9791343,0.604793434,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_32"
5632,-4.605095,55.513525,2011,875.1021522,0,0,"4-10m","Slope","UnfishedLow","Point intercept",1231.50432,34.73846824,35,10,11.98674124,412.9791343,0.604793434,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_32"
5636,-4.618086,55.509399,2011,479.8867453,0,0,"4-10m","Slope","UnfishedLow","Point intercept",2463.00864,169.1674722,35,10,11.98674124,412.9791343,0.604793434,0.848,89770,1.61506133589101,"Seychelles","Nick_Graham_32"
5637,-18.40477778,146.83125,2011,571.8720447,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,3.437648945,0,0,13.01856208,685.0680644,0.451957718,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_33"
5638,-18.40477778,146.83125,2011,188.717035,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.437648945,0,0,13.01856208,685.0680644,0.451957718,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_33"
5639,-18.40477778,146.83125,2011,630.0678451,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.437648945,0,0,13.01856208,685.0680644,0.451957718,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_33"
5640,-18.40094444,146.8373056,2011,349.9470528,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,3.352501339,0,0,13.01856208,685.0680644,0.451957718,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_33"
5641,-18.40094444,146.8373056,2011,26.2633432,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.352501339,0,0,13.01856208,685.0680644,0.451957718,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_33"
5642,-18.40094444,146.8373056,2011,410.1872821,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.352501339,0,0,13.01856208,685.0680644,0.451957718,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_33"
5643,-18.39569444,146.8415278,2011,197.441964,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,3.326061221,0,0,13.01856208,685.0680644,0.451957718,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_33"
5644,-18.39569444,146.8415278,2011,36.13882672,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.326061221,0,0,13.01856208,685.0680644,0.451957718,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_33"
5645,-18.39569444,146.8415278,2011,303.1466428,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.326061221,0,0,13.01856208,685.0680644,0.451957718,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_33"
5646,-18.35247222,146.7657222,2011,225.4292907,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,3.643256473,0,0,13.01786477,688.4814661,0.456435746,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_34"
5647,-18.35247222,146.7657222,2011,181.1873058,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.643256473,0,0,13.01786477,688.4814661,0.456435746,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_34"
5648,-18.35247222,146.7657222,2011,523.5373654,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.643256473,0,0,13.01786477,688.4814661,0.456435746,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_34"
5649,-18.3765,146.7754167,2011,261.281494,1,0,"0-4m","Crest","Restricted","Standard belt transect",1000,3.651250498,0,0,13.01786477,688.4814661,0.456435746,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_34"
5650,-18.3765,146.7754167,2011,58.61396815,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,3.651250498,0,0,13.01786477,688.4814661,0.456435746,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_34"
5651,-18.3765,146.7754167,2011,449.6814429,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,3.651250498,0,0,13.01786477,688.4814661,0.456435746,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_34"
5652,-18.38061111,146.7768889,2011,159.1226192,1,0,"0-4m","Crest","Restricted","Standard belt transect",750,3.680469825,0,0,13.01786477,688.4814661,0.456435746,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_34"
5653,-18.38061111,146.7768889,2011,115.2125424,0,0,"0-4m","Flat","Restricted","Standard belt transect",750,3.680469825,0,0,13.01786477,688.4814661,0.456435746,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_34"
5654,-18.38061111,146.7768889,2011,205.0010717,1,0,"4-10m","Slope","Restricted","Standard belt transect",750,3.680469825,0,0,13.01786477,688.4814661,0.456435746,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_34"
5655,0.751683333,73.4409,2013,195.8116412,1,1,"4-10m","Slope","Restricted","Standard belt transect",1000,10.39692233,0,0,8.619393172,313.6248922,0.748446478,0.779,325694,6.48546513306168,"Maldives","Nick_Graham_13"
5656,0.606483333,73.49196667,2013,263.2973862,1,1,"4-10m","Slope","Restricted","Standard belt transect",1000,9.850765467,0,0,10.5456264,313.5428125,0.745767218,0.779,325694,6.48546513306168,"Maldives","Nick_Graham_15"
5657,-18.80444444,147.5306667,2010,593.7104394,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,2.890354462,0,0,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5658,-18.80444444,147.5306667,2010,551.1021064,0,0,"0-4m","Flat","Restricted","Standard belt transect",1000,2.890354462,0,0,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5659,-18.80444444,147.5306667,2010,551.9546931,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,2.890354462,0,0,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5660,-18.80052778,147.535,2010,712.1171885,0,0,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,2.870840619,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5661,-18.80052778,147.535,2010,221.410869,1,0,"0-4m","Flat","UnfishedHigh","Standard belt transect",1000,2.870840619,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5662,-18.80052778,147.535,2010,541.5978814,1,0,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,2.870840619,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5663,-18.80163889,147.5354444,2010,497.248892,0,0,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,2.890354462,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5664,-18.80163889,147.5354444,2010,368.8688468,0,0,"0-4m","Flat","UnfishedHigh","Standard belt transect",1000,2.890354462,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5665,-18.80163889,147.5354444,2010,310.5614522,0,0,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,2.890354462,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5666,-18.79252778,147.5258333,2010,862.954713,1,0,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,2.879423721,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5667,-18.79252778,147.5258333,2010,955.1527371,1,0,"0-4m","Flat","UnfishedHigh","Standard belt transect",1000,2.879423721,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5668,-18.79252778,147.5258333,2010,502.4188634,1,0,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,2.879423721,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5669,-18.79291667,147.5251667,2010,899.8368888,0,0,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,2.920360529,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5670,-18.79291667,147.5251667,2010,496.2771117,1,0,"0-4m","Flat","UnfishedHigh","Standard belt transect",1000,2.920360529,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5671,-18.79291667,147.5251667,2010,749.9169679,1,0,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,2.920360529,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5672,-18.79236111,147.5273333,2010,339.6661675,0,0,"0-4m","Crest","UnfishedHigh","Standard belt transect",1000,2.879423721,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5673,-18.79236111,147.5273333,2010,851.3854244,1,0,"0-4m","Flat","UnfishedHigh","Standard belt transect",1000,2.879423721,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
5674,-18.79236111,147.5273333,2010,240.9131786,1,0,"4-10m","Slope","UnfishedHigh","Standard belt transect",1000,2.879423721,35,69.1943778,13.01987794,593.4239954,0.424446516,0.968,22065300,0.208251976118826,"Australia","Nick_Graham_35"
7629,18.74818,145.6941,2009,48.72676033,0,0,">10m","Slope","Fished","Standard belt transect",400,0.030108541,0,0,33.33332773,127.4822462,0.611655314,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_1"
7632,18.72673,145.66322,2009,193.6081188,0,0,">10m","Slope","Fished","Standard belt transect",400,0.030360355,0,0,33.33332773,127.3768139,0.610823869,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_2"
7635,18.80747,145.64882,2009,150.080182,0,0,">10m","Slope","Fished","Standard belt transect",400,0.02899138,0,0,33.33332763,127.3874757,0.608780372,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_3"
7636,18.79245,145.63982,2009,326.2265303,0,0,">10m","Slope","Fished","Standard belt transect",400,0.029300681,0,0,33.33332763,127.3874757,0.608780372,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_3"
7638,18.75735,145.64033,2009,6231.406448,1,0,">10m","Slope","Fished","Standard belt transect",400,0.029824156,0,0,33.33332773,127.4232892,0.609229926,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_4"
7639,18.79776626,145.6876593,2009,218.9492773,0,0,">10m","Slope","Fished","Standard belt transect",400,0.029259664,0,0,33.33332763,127.1736195,0.610072764,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_5"
7640,14.84937,145.57213,2005,410.7212855,0,0,">10m","Slope","Fished","Standard belt transect",600,3.667718436,0,0,31.54983233,113.9385105,0.716399926,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_6"
7642,14.84773,145.53667,2009,81.90956848,0,0,">10m","Slope","Fished","Standard belt transect",400,3.341603697,0,0,31.54983233,113.9385105,0.716399926,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_6"
7645,14.85975,145.55557,2009,202.8030498,0,0,">10m","Slope","Fished","Standard belt transect",400,2.806984823,0,0,31.54983233,113.9385105,0.716399926,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_6"
7647,17.61427,145.84265,2007,569.7056823,1,0,"4-10m","Slope","Fished","Standard belt transect",600,0.062485696,0,0,33.33332701,130.3285898,0.62240759,0.875,53860,0.851094086800453,"Commonwealth of the Northern Mariana Islands","Williams_old_7"
